pard_name,exact_match,fuzzy_match,match_score,best_match
Savantini Ltd,False,False,74,vanetti sa
Savaria Concord Lifts inc.,False,False,65,savaria dent kft
SAVI GmbH,False,False,75,zavi
SAVIO INDUSTRIAL srl,False,False,76,meditalia industriale srl
"SB-KAWASUMI LABORATORIES, INC.",True,True,100,sb kawasumi laboratories
SBO Hearing A/S,True,True,100,sbo hearing a s
SC International Limited,False,True,94,uscg international
Scala Surgical Ltd,False,True,86,staar surgical
Scaleo Medical,False,True,86,sanero medical
Scan Mobility,False,False,76,skyline mobility
Scanco Medical AG,True,True,100,scanco medical
ScandiDos AB,True,True,100,scandidos ab
Scar Heal,True,True,100,scar heal
Scarborough Denture Centre,False,False,62,hasharon dental center
Scarpro N.V.,True,True,100,scarpro
SCC Soft Computer,False,False,68,computer sports medicine
Schaerer Medical AG,False,False,81,saverine medical
Schalcon S.p.A,True,True,100,schalcon s p a
ScheBo Biotech AG,True,True,100,schebo biotech
Schein Orthopädie Service KG,True,True,100,schein orthopädie service kg
Schelchen GmbH,True,True,100,schelchen
SCHER & LASKY OPTICIANS LTD,False,False,62,ser optical
SCHEU-DENTAL GmbH,True,True,100,scheu dental
Schiller AG,True,True,100,schiller
Schiller Medical,True,True,100,schiller medical
Schlumbohm GmbH + Co. KG,False,True,100,schlumbohm gmbh co kg
SCHMITZ medical GmbH,False,False,83,summit medical
Schneider Medical Industries,False,False,83,united medical industries
Schnitzler Rettungsprodukte GmbH & Co. KG,True,True,100,schnitzler rettungsprodukte gmbh co kg
Scholl's Wellness Company,False,True,100,scholl’s wellness
Schölly Fiberoptic GmbH,True,True,100,schölly fiberoptic
"Scholten Surgical Instruments, Inc.",False,True,88,laschal surgical instruments
School House Dental Lab,False,False,63,heka dental a s
Schottlander Manufacturing GmbH,True,True,100,schottlander manufacturing
Schuchmann GmbH & Co KG,False,False,81,schlumbohm gmbh co kg
Schuhfried GmbH,False,False,74,securimed
Schülke & Mayr GmbH,True,True,100,schülke mayr
Schulte-Elektronik GmbH,True,True,100,schulte elektronik
Schultz Medical (UK) Ltd,True,True,100,schultz medical uk
Schuremed,True,True,100,schuremed
Schutz Dental GmbH,False,True,96,schütz dental
Schwarzer Cardiotek GmbH,True,True,100,schwarzer cardiotek
SCHWIND eye-tech-solutions GmbH,False,False,71,tech life solutions
SciCan Ltd.,False,False,73,asica
Scientific BioTech Ltd,False,False,80,boston scientific
"Scinomed (Shanghai) Bio-Tech Co., Ltd",True,True,100,scinomed shanghai bio tech co
Scinomed Ltd,True,True,100,scinomed
"Scion Future (Beijing) Intermational Supply Chain Management Co., Ltd",False,False,59,guangzhou caishen customized clothing supply chain management
"Sciton, Inc.",True,True,100,sciton
Scoozy B.V.,False,False,62,scootplaza
Scope Ophthalmics Ltd,False,False,71,vh ophthalmics bv
Scope Opthalmics Limited,False,False,67,vh ophthalmics bv
Scopio Labs Ltd.,False,False,67,formlabs ohio
Scorpion,False,False,77,corin
Scot Denture Clinic Ltd,False,False,69,pentron clinical
Scotlens Limited,False,False,75,con lens
Scotmed  Ltd.,False,False,83,comed
Scott Green @ Estuary,False,False,59,doctor greene's
Scott Specialties Inc,True,True,100,scott specialties
Scottish Centre for Excellence in Dentistry,False,False,57,invita intelligence care solutions
Scottish Orthodontics Ltd,False,False,73,tangent orthodontics
Scotts Opticians Ltd,False,False,64,stelu optics
ScreenPoint Medical,True,True,100,screenpoint medical
Scunthorpe VE Ltd,False,False,56,score
"SD Biosensor, Inc.",True,True,100,sd biosensor
SD INNOVATION S.A.S,False,False,81,sd innovation
sdc dental laboratory,False,False,72,laboratorios cosmodent s l
SDI Limited,True,True,100,sdi
SDI Limited,True,True,100,sdi
SDPDM,False,False,75,sdm
SDS Swiss Dental Solutions AG,True,True,100,sds swiss dental solutions
Sea-Band Ltd,True,True,100,sea band
Seating Matters Ltd,False,False,67,ares trading sa
Seaview Dental Practice,False,False,68,katia dental sa
"Seawon Meditech Co.,Ltd.",True,True,100,seawon meditech co ltd
Sebia,True,True,100,sebia
Sebia,True,True,100,sebia
Sebia,True,True,100,sebia
Sebia,True,True,100,sebia
Sebia (UK) LTD,False,False,77,sebia
seca gmbh,False,False,67,asica
seca Ltd,False,False,67,asica
"Sechrist Industries, Inc.",False,False,83,mehrish industries pvt
Sectra AB,True,True,100,sectra ab
SECURMED S.p.A,False,False,77,tecres s p a
Sedana Medical Ltd.,True,True,100,sedana medical
SEDATELEC,False,False,75,sedatex
"See World Optical Co., Ltd",False,True,91,see world optical co ltd
"SEED Co., Ltd",False,False,71,cosimed
SEEDS Company Ltd,False,False,67,ceredas
Seegene Inc.,True,True,100,seegene
SEERS Medical Limited,True,True,100,seers medical
SEFAM SAS,False,False,74,sierra sas
Segetex-eif,True,True,100,segetex eif
Sehar Batool International,False,False,82,arriol international sa
Seiko Optical Products Co. Ltd,False,False,73,sf medical products
Seiler Instrument & Manufacturing Co. Inc.,False,True,95,seiler instrument manufacturing co
Seirian Ltd,False,True,92,seirin
Seirin Corporation,True,True,100,seirin
"SEJONG MEDICAL Co., Ltd",True,True,100,sejong medical co
"Sejoy Biomedical Co., Ltd.",True,True,100,sejoy biomedical co
"Sejoy Biomedical Co.,Ltd.",False,True,90,sejoy biomedical co
Sekisui Diagnostics LLC,True,True,100,sekisui diagnostics
SEKISUI DIAGNOSTICS P.E.I. Inc.,False,True,92,sekisui diagnostics pei
"SEKISUI MEDICAL CO., LTD.",True,True,100,sekisui medical co
Select Denture Centre,False,False,65,intersect ent
Select Healthcare (UK) Ltd,False,False,80,wellspect healthcare
Select Medical Ltd.,False,True,86,specto medical
Select Research Ltd,False,False,74,welcare research srl
Select Specs Ltd,False,False,64,elesta spa
Self-screen B.V.,False,False,76,screencell
SelfBack ltd,False,False,80,selfback aps
SelfSense Technologies Ltd,False,False,82,life technologies
Selles Medical,False,True,89,seers medical
"SELVAS Healthcare, Inc.",True,True,100,selvas healthcare
Semeda GmbH,False,False,83,femeda
SEMİKAL TEKNOLOJİ SANAYI ve TİCARET. A.Ş.,False,False,79,pms tip teknoloji̇leri̇ sanayi̇ ve ti̇caret a ş
Semler Technologies Inc.,False,True,86,emd technologies
Sendal S.L.,False,False,70,seda s p a
"Sener Diagnostics, S.A.",True,True,100,sener diagnostics
Sengewald Klinikprodukte GmbH,True,True,100,sengewald klinikprodukte
"SenoRx, Inc.",False,False,71,dosentrx
Sense4Care S.L.,True,True,100,sense4care s l
Sensing Self Pte Ltd,False,False,59,shenzhen sisensing co
Senslab GmbH,False,False,77,jenlab
Sensonics International,False,False,84,sunoptic international
Sensus Healthcare,True,True,100,sensus healthcare
Sentec AG,True,True,100,sentec
Sentec AG,True,True,100,sentec
Sentiental Ltd,False,False,64,prontodental
SENTINEL CH. S.p.A.,True,True,100,sentinel ch s p a
Snorer.com Ltd,False,False,74,hsiner co
Sentiss Pharma Private Limited,False,False,67,riemser pharma
Senzime AB,True,True,100,senzime ab
SEOIL PACIFIC CORP.,False,False,61,sodi scientifica srl
Septodont,True,True,100,septodont
SeqOne,False,False,67,sentec
"Sequoia-TWN Healthcare Co., Ltd.",True,True,100,sequoia twn healthcare co
SERB SA,True,True,100,serb sa
Serchem Ltd,True,True,100,serchem
Sercon Limited,False,False,73,deron
Seriderm UK Limited,False,False,64,sp services uk
SERO AS,True,True,100,sero as
Serosep Limited,True,True,100,serosep
Serres Oy,True,True,100,serres oy
Serrix B.V.,True,True,100,serrix
Serumwerk Bernburg AG,True,True,100,serumwerk bernburg
Servicio Integral Hospitalario S.L.U.,True,True,100,servicio integral hospitalario s l u
Servo-Dental GmbH & Co. KG,False,False,77,dentalline gmbh co kg
servoprax GmbH,True,True,100,servoprax
Set Medikal Sanayi ve Ticaret A.S.,False,True,96,set medikal sanayi ve ticaret a s mf
Seventy BG srl,True,True,100,seventy bg srl
"SEWOON MEDICAL CO., LTD.",False,True,89,taewoong medical co
sfm medical devices GmbH,False,True,92,suma medical devices
SFT Dental Laboratory,False,False,72,laboratorios cosmodent s l
SG Dental LABORATORY LIMITED,False,False,74,laboratorios cosmodent s l
SG Diagnostics Pte Ltd,False,False,81,zip diagnostics pty
SGD Dental Ceramics,False,False,69,cms dental
SH Lab,False,False,67,uvasc lab
"SH Medical Salud Y Servicios Iberica, S.L",True,True,100,sh medical salud y servicios iberica s l
Shaftesbury Eyecare Ltd (T/A Robert Frith Optometrists. Shaftesbury),False,False,45,multiflex s a s di camporese roberto c
Shamir Israel Ltd,False,False,77,shamir france
"Shamir Optical, LDA",False,True,88,shamir optical
Shamir UK Ltd,False,False,60,lumiradx uk
Shamirlens Thailand Co. Ltd,False,False,62,tianda srl
"Shandon Diagnostics Limited, a subsidiary of Epredia",False,False,59,erk diagnostik ozel saglik hizmetleri ticaret limited sirketi
"SHANDONG AISHULE HYGIENE PRODUCTS CO., LTD",False,False,68,shandong jieshi medical products co
Shandong Ande Healthcare Apparatus Co Ltd,False,True,96,shandong ande healthcare apparatus co
"Shandong Blue Sail Health Technology Co., Ltd.",False,True,95,shandong blue sail health technology co ltd
"Shandong Blue Sail Innovation Co., Ltd",True,True,100,shandong blue sail innovation co
"Shandong Bohong Gene Technology Co., Ltd.",False,False,79,shandong haichun bio technology co
"Shandong GD Technology Co., Ltd",False,True,87,shandong lee med technology co
"Shandong Hapool Medical Technology Co., Ltd",False,True,96,shandong hapool medical technology
Shandong Harmowell Trade Co Ltd,False,True,87,shandong harmowell trade co ltd
"Shandong Hengchang Medical Technology Co., Ltd.",False,True,91,shandong fengao medical technology co
"Shandong Huamei Technology Co., Ltd.",False,True,88,shandong hoda medical technology co
Shandong Huge Dental Material Corporation,True,True,100,shandong huge dental material
"Shandong Intco Medical Products Co., Ltd.",True,True,100,shandong intco medical products co
SHANDONG KANGLILAI MEDICAL APPARATUS CO. LTD.,False,False,72,suzhou kyuan medical apparatus co
SHANDONG LEE MED TECHNOLOGY CO. LTD.,False,True,95,shandong lee med technology co
"Shandong Lianfa Medical Plastic Products Co.,Ltd.",True,True,100,shandong lianfa medical plastic products co ltd
Shandong Ruyue Medical Technology Co Ltd,False,True,87,shandong mingyue medical technology co
"Shandong Shangwei Medical Products Co.,Ltd.",True,True,100,shandong shangwei medical products co ltd
"Shandong Shingna Medical Products Co., Ltd.",True,True,100,shandong shingna medical products co
"Shandong ThinkLab Biotechnology Co., Ltd.",False,False,82,shandong zfirst biotechnology co
"Shandong Weigao Group Medical Polymer Co., Ltd.",True,True,100,shandong weigao group medical polymer co
"SHANDONG XINGYU GLOVES CO.,LTD",True,True,100,shandong xingyu gloves co ltd
"Shanghai Anqing Medical Instrument Co., Ltd.",False,True,90,shanghai bojin medical instrument co
"Shanghai Aohua Photoelectricity Endoscope Co.,Ltd.",False,False,58,shanghai hwallone optics co ltd
"Shanghai Apolo Medical Technology Co., Ltd.",True,True,100,shanghai apolo medical technology co
"Shanghai Bangbang Robotics Co., Ltd.",True,True,100,shanghai bangbang robotics co
"Shanghai Berry Electronic Tech Co., Ltd",False,False,69,huai an hua lve electronics co ltd
"SHANGHAI BING FAN INDUSTRIAL CO., LTD.",False,True,94,shanghai bing fan industrial co ltd
"Shanghai BioGerm Medical Technology Co., Ltd.",True,True,100,shanghai biogerm medical technology co
"Shanghai Bionaire Biotech Co., Ltd.",False,False,75,sino biocan biotech shanghai
Shanghai Chenguang Medical Technologies Co. Ltd,False,True,96,shanghai chenguang medical technologies co
"Shanghai Chongjen Industry Co., Ltd.",False,True,94,shanghai chongjen industry co ltd
"Shanghai Conant Optics Co., Ltd.",True,True,100,shanghai conant optics co
"Shanghai DNK New Materials Technology Co., Ltd",False,False,78,shanghai liyuan medical technology co
"Shanghai Dochem Industries Co., Ltd.",False,False,76,shanghai ristea industries co
Shanghai Drager Medical Instrument Co Ltd,False,True,94,shanghai dräger medical instrument co
"Shanghai Everpure Medical Plastic Co.,Ltd.",False,True,95,shanghai everpure medical plastic co
"Shanghai Homelabs Medical Co., Ltd",False,False,79,jinzhida medical shanghai co
"Shanghai Hua En Industrial Co., Ltd.",False,False,77,shanghai vanwa industrial co
SHANGHAI HUBANG INTELLIGENT REHABILITATION EQUIPMENT CORPORATION,False,False,67,hunan nine stars intelligent medical equipment
"SHANGHAI HUVITZ Co.,Ltd.",False,False,74,igenesis shanghai co ltd
"Shanghai ISO Medical Products Co., Ltd.",False,True,85,shandong intco medical products co
"Shanghai Jianzhong Medical Packaging Co., Ltd",False,True,95,shanghai jianzhong medical packaging co ltd
"Shanghai Kindly Enterprise Development Group Co., Ltd.",False,False,59,shandong deman medical equipment group co
"Shanghai Kindly Medical Instruments Co, Ltd.",True,True,100,shanghai kindly medical instruments co
Shanghai Kohden Medical Electronic Instrument Corp.,True,True,100,shanghai kohden medical electronic instrument
Shanghai Leison Medical & Healthcare products Co.LTD,False,False,80,yichang hethcotn medical products co ltd
"Shanghai Link Instruments Co., Ltd.",False,False,81,shanghai ea medical instruments co
"Shanghai MediWorks Precision Instruments Co., Ltd.",True,True,100,shanghai mediworks precision instruments co
Shanghai MicroPort Endovascular MedTech (Group) Co. Ltd,False,True,97,shanghai microport endovascular medtech group co
"Shanghai MicroPort EP MedTech Co., Ltd.",True,True,100,shanghai microport ep medtech co
"Shanghai MicroPort MedBot (Group) Co., Ltd.",False,True,90,shanghai microport medical group co
"Shanghai Moon Bay Medical Instrument Co,Ltd.",False,True,95,shanghai moon bay medical instrument co
"Shanghai Personage Hygiene Products Co.,Ltd",False,False,68,shanghai haozheng metal products co
"Shanghai Pulse Medical Technology,Inc.",False,True,94,shanghai pulse medical technology
"Shanghai REACH Medical Instrument Co., Ltd",False,True,91,shanghai pax medical instrument co
"Shanghai Realbio Technology Co., Ltd.",False,True,86,cjo shanghai technology co
Shanghai Reyoungel Medical Technology Company Limited,True,True,100,shanghai reyoungel medical technology
"Shanghai Ruicheng Industry Co., Ltd",False,True,94,shanghai ruicheng industry co ltd
"Shanghai Sanyou Medical Co., Ltd.",False,False,75,reliance medical shanghai
"Shanghai SeeGen Photoelectric Technology Co.,Ltd",False,True,96,shanghai seegen photoelectric technology co
"Shanghai Senwo Industry Co., Ltd.",True,True,100,shanghai senwo industry co
"Shanghai Shape Memory Alloy Co., Ltd.",False,False,63,shanghai shengda medical applications co
Somnowell Ltd,False,False,62,sonomed
Shanghai Siyi Intelligent Technology Co. Ltd,False,True,91,shanghai siyi intelligent technology co ltd
Shanghai Transfusion Technology Co Ltd,False,False,75,jms transfusion technology co ltd
"Shanghai United Imaging Healthcare Co., Ltd.",False,True,95,shanghai united imaging healthcare co ltd
"Shanghai Wisking Electric Machine Co., Ltd.",False,True,95,shanghai wisking electric machine co ltd
SHANGHAI WONDERFUL OPTO-ELECTRICS TECH. CO. LTD,False,False,62,shanghai seegen photoelectric technology co
"Shanghai Xing Yu Medical Equipment Co.,Ltd.",False,True,87,shandong xiangwenyu medical equipment co ltd
"SHANGHAI ZJ BIO-TECH CO., LTD",True,True,100,shanghai zj bio tech co
Shangxian Minimal Invasive Inc.,False,False,74,minimal invasive zrt
"Shantou Institute of Ultrasonic Instruments Co., Ltd.",True,True,100,shantou institute of ultrasonic instruments co
"Shantou Wealy Medical Instrument Co., Ltd.",True,True,100,shantou wealy medical instrument co
"Shanxi Chengyi Biotechnology Co., Ltd",False,True,94,shanxi chengyi biotechnology co ltd
Shanxi Regent Works Inc,False,False,63,sanquin reagents
"Shaoxing Fuqing Health Products Co., Ltd.",True,True,100,shaoxing fuqing health products co
"Shaoxing Shouren Medical Health & Technology Co.,LTD",False,False,82,taizhou qiaotedi health medical technology co ltd
"SHAOXING YIBON MEDICAL CO., LTD.",True,True,100,shaoxing yibon medical co
"Shaoxing Yingtuo Healthcare Co., Ltd.",False,False,75,nanjing tuge healthcare co
SHAPE MEMORY MEDICAL INC.,True,True,100,shape memory medical
Shardman Healthcare Ltd.,False,False,81,hr healthcare
Shari Jane Daniels Limited,False,False,65,annie france srl
Sharing Smiles Orthodontics ltd,False,False,72,tangent orthodontics
Sharon Patricia Tamplin,False,False,54,sina hamd aria
Sharon Services UK ltd,False,False,81,sp services uk
Sharp  Aesthetics,False,False,77,merz aesthetics
Sharp Eyecare Ltd,False,False,71,eyecare eyewear
SHARPLINE Surgical Technologies GmbH,False,False,79,pioneer surgical technology
SharpTx Ltd,False,False,67,shaty
"Sheathing Technologies, Inc.",False,True,85,ionic health technologies
Sheffield Orthodontic Laboratories Limited,False,False,65,lorne laboratories
Sheffmed Limited,True,True,100,sheffmed
"SHENB Co., Ltd.",True,True,100,shenb co
"Shenyang Bokan Biotechnology Co., Ltd.",False,True,89,shandong boan biotechnology co
Shenzen Sunflower Laboratory,False,False,62,swiss lens laboratory hk
"Shenzhen Acurio Instrument Co., Ltd.",False,True,94,shenzhen acurio instrument co ltd
"Shenzhen Aeon Technology Co., Ltd.",True,True,100,shenzhen aeon technology co
Shenzhen Amydi-med Electrics Tech Co Ltd,False,True,90,shenzhen amydi med electrics tech co ltd
"Shenzhen Antmed Co., Ltd.",True,True,100,shenzhen antmed co
"Shenzhen AOJ Medical Technology Co., Ltd.",True,True,100,shenzhen aoj medical technology co
Shenzhen Astec Technology Co Ltd,False,True,94,shenzhen astec technology co
"Shenzhen Baiyi E-commerce Co., Ltd",False,False,67,shenzhen increcare biotech co
"Shenzhen Beacon Display Technology Co., Ltd.",False,True,95,shenzhen beacon display technology co ltd
"Shenzhen Belter Health Measurement and Analysis Technology Co., Ltd.",False,False,63,shenzhen bona pharma technology co
"Shenzhen Benliju Bio-Tech Co.,Ltd.",False,False,76,shenzhen j able bio co ltd
SHENZHEN BEYOND & BX DENTAL LABORATORY CO.LTD,False,False,61,shenzhen j able bio co ltd
Shenzhen Bi-Rich Medical Devices Co. Ltd,False,True,96,shenzhen bi rich medical devices co
"ShenZhen BoomingShing Medical Device Co., Ltd.",False,False,78,shenzhen bi rich medical devices co
"Shenzhen Boon Medical Supply Co., Ltd.",False,True,94,shenzhen boon medical supply co ltd
"Shenzhen Boon Medical Supply Co., Ltd.",False,True,94,shenzhen boon medical supply co ltd
"Shenzhen BSX Technology Electronics Co., Ltd.",False,True,85,shenzhen lifotronic technology co
"Shenzhen Caremed Medical Technology Co., Ltd.",False,True,95,shenzhen caremed medical technology co ltd
"Shenzhen Caremed Medical Technology Co.,Ltd",True,True,100,shenzhen caremed medical technology co ltd
"Shenzhen Carewell Electronics Co., Ltd",False,True,97,shenzhen carewell eiectronics co
"Shenzhen Certainn Technology Co., Ltd",True,True,100,shenzhen certainn technology co
"Shenzhen Changke Connect Electronics Co., Ltd.",True,True,100,shenzhen changke connect electronics co
"Shenzhen Changke Connect Electronics Co., Ltd.",True,True,100,shenzhen changke connect electronics co
"Shenzhen Changkun Technology Co., Ltd",False,True,87,shenzhen certainn technology co
"Shenzhen Changkun Technology Co., Ltd.",False,True,87,shenzhen certainn technology co
"Shenzhen Channel Biotechnology Co., Ltd.",False,False,83,shenzhen nile biotechnology co
Shenzhen Combei Technology Co Ltd,False,True,89,shenzhen medke technology co
"Shenzhen Comen Medical Instruments Co.,Ltd.",True,True,100,shenzhen comen medical instruments co ltd
"Shenzhen CoreRay Technology Co., Ltd.",False,True,87,shenzhen rayform technology co
"Shenzhen Corindor Trading Co., Ltd.",False,False,65,shenzhen taijia electronics co ltd
"Shenzhen Creative Industry Co., Ltd.",True,True,100,shenzhen creative industry co
"Shenzhen Dakewe Bio-engineering Co., Ltd.",True,True,100,shenzhen dakewe bio engineering co
"Shenzhen Delica Medical Equipment Co., Ltd.",True,True,100,shenzhen delica medical equipment co
Shenzhen Denco Medical Co. Ltd.,False,False,83,shenzhen timi medical co
Shenzhen Dian Fong Abrasives Company Limited,True,True,100,shenzhen dian fong abrasives
"Shenzhen Dongdixin Technology Co., Ltd.",True,True,100,shenzhen dongdixin technology co
SK Smiles Limited,False,False,67,smices
"Shenzhen Dymind Biotechnology Co., Ltd.",True,True,100,shenzhen dymind biotechnology co
"Shenzhen ENMIND Technology Co., Ltd",False,True,92,shenzhen lenikon technology co
"Shenzhen Envisen Industry Co., Ltd.",False,False,84,shenzhen esun industrial co
"Shenzhen Everbest Machinery lndustry Co.,Ltd.",False,True,95,shenzhen everbest machinery lndustry co
"Shenzhen Finicare Co., Ltd.",False,False,79,shenzhen finicare co  ltd
"Shenzhen Fitfaith Technology Co., Ltd.",False,True,87,shenzhen fanhao technology co
"SHENZHEN GEMEILI TECHNOLOGY CO., LTD",True,True,100,shenzhen gemeili technology co
"Shenzhen Hawk Medical Instrument Co., Ltd.",True,True,100,shenzhen hawk medical instrument co
"Shenzhen Hingmed Medical Instrument Co., Ltd",True,True,100,shenzhen hingmed medical instrument co
"Shenzhen Hingmed Medical Instrument Co., Ltd.",True,True,100,shenzhen hingmed medical instrument co
"Shenzhen Homed Medical Device Co., Ltd.",True,True,100,shenzhen homed medical device co
"Shenzhen Huaree Technology Co., Ltd",True,True,100,shenzhen huaree technology co
"Shenzhen Huayu Wantuo Technology Co. , Ltd",False,False,81,shenzhen huaree technology co
"Shenzhen HugeMed Medical Technical Development Co., Ltd",True,True,100,shenzhen hugemed medical technical development co
"Shenzhen HugeMed Medical Technical Development Co., Ltd",True,True,100,shenzhen hugemed medical technical development co
"Shenzhen Huizhong Biotech Co., Ltd.",False,False,78,shenzhen maiwei biotech co
"Shenzhen IMDK Medical Technology Co., Ltd",False,True,91,shenzhen le medical technology co
"Shenzhen Increcare Biotech Co., Ltd",True,True,100,shenzhen increcare biotech co
"Shenzhen Insighters Medical Technology Co.,Ltd",False,False,82,shenzhen lanmage medical technology co
"Shenzhen New Industries Biomedical Engineering Co., Ltd.",True,True,100,shenzhen new industries biomedical engineering co
"Shenzhen Jamr Technology Co., Ltd",True,True,100,shenzhen jamr technology co
"Shenzhen JCR Medical Technology Co., Ltd",False,True,96,shenzhen core medical technology co
"Shenzhen Lifotronic Technology Co., Ltd.",True,True,100,shenzhen lifotronic technology co
"Shenzhen New Perfect Exact Dental Research Co., Ltd.",False,False,60,shenzhen perfect medical instruments co
Shenzhen OSTO Medical Technology Company Limited,False,False,83,shenzhen le medical technology co
"Shenzhen Pacom Medical Instruments Co., Ltd.",False,True,89,shenzhen perfect medical instruments co
"Shenzhen Rogin Medical Co., Ltd.",True,True,100,shenzhen rogin medical co
"Shenzhen Root Innovation Technology Co., Ltd.",False,False,79,shenzhen lifotronic technology co
"Shenzhen Roundwhale Technology Co., Ltd.",False,True,88,shenzhen krinwave technology co
"Shenzhen Ruiankang Technology Co., Ltd.",False,True,88,huachenyang shenzhen technology co
"Shenzhen SafeSecure Medical Infection Control Tech Co., Ltd",True,True,100,shenzhen safesecure medical infection control tech co
"Shenzhen Sciarray Biotech Co., Ltd.",True,True,100,shenzhen sciarray biotech co
Shenzhen Seacrown Electromechanical Co Ltd,False,True,96,shenzhen seacrown electromechanical co
Shenzhen Shineyard Medical Device Company Limited,False,False,78,shenzhen tisenc medical devices co
"Shenzhen SINO-K Medical Technology Co., Ltd.",True,True,100,shenzhen sino k medical technology co
"Shenzhen SiSensing Co., Ltd.",True,True,100,shenzhen sisensing co
"Shenzhen SOGA Technology Co., Ltd.",False,False,82,shenzhen horb technology
"Shenzhen Sonosray Technology Co., Ltd.",False,False,83,m visioner technology shenzhen co
Shenzhen Viatom Technology Co Ltd,False,True,93,shenzhen viatom technolog co
"Shenzhen Jermei Medical Device Technology Co.,Ltd.",False,False,80,shenzhen plan medical technology development co
Shenzhen JetMay Care Limited,False,False,70,shenzhen finicare co  ltd
"Shenzhen Jumper Medical Equipment Co., Ltd.",False,True,95,shenzhen jumper medical equipment co ltd
"Shenzhen Keborui Electronics Co., Ltd",True,True,100,shenzhen keborui electronics co
Shenzhen Kentro Medical Electronics Co. Ltd.,False,True,91,shenzhen kentro medical electronics co ltd
Shenzhen Kingyield Technology Co. Ltd,False,False,80,shenzhen krinwave technology co
"Shenzhen Launch Electrical Co.,Ltd.",False,False,74,conmo electronic shenzhen） co ltd
"Shenzhen LEPU Intelligent Medical Equipment Co., Ltd.",True,True,100,shenzhen lepu intelligent medical equipment co
"Shenzhen Lifotronic Technology Co., Ltd.",True,True,100,shenzhen lifotronic technology co
"Shenzhen Lontek Electronic Technology Co., Ltd.",False,True,96,shenzhen lontek electronic technology
"Shenzhen Lvshiyuan Biotechnology Co.,Ltd.",False,True,95,shenzhen lvshiyuan biotechnology co
"Shenzhen MandeLab Co., Ltd.",True,True,100,shenzhen mandelab co
"Shenzhen MDERN Biotechnology Co., Ltd.",False,True,94,shenzhen derui biotechnology co
"Shenzhen Med-link Electronics Tech Co.,LTD.",False,False,84,shenzhen amydi med electrics tech co ltd
"ShenZhen Medek Bio-Medical Co., Ltd.",False,True,85,biotyx medical shenzhen co ltd
"Shenzhen Medke Technology Co., Ltd.",True,True,100,shenzhen medke technology co
"Shenzhen Medoo Medical Tech. Co., Ltd.",True,True,100,shenzhen medoo medical tech co
"Shenzhen Microprofit Biotech Co., Ltd",True,True,100,shenzhen microprofit biotech co
"Shenzhen Mindray bio-medical electronics, ltd",False,True,96,shenzhen mindray bio medical electronics co
Signature Dental Laboratory Ltd,False,False,64,laboratoire saint hugon
"Shenzhen Pacom Medical Instruments Co., Ltd.",False,True,89,shenzhen perfect medical instruments co
"Shenzhen Pango Medical Electronics Co., Ltd",True,True,100,shenzhen pango medical electronics co
"Shenzhen Perfect Medical Instruments Co., Ltd.",True,True,100,shenzhen perfect medical instruments co
"Shenzhen Proxinse Medical Technology Co., Ltd.",False,False,84,shenzhen narig bio medical technology co
"Shenzhen Prunus Medical Co., Ltd.",False,True,93,shenzhen prunus medical co ltd
"Shenzhen Prunus Medical Co., Ltd.",False,True,93,shenzhen prunus medical co ltd
"Shenzhen Purwell Medical Technology Co., Ltd",False,True,95,shenzhen purwell medical technology co ltd
"Shenzhen Raycome Health Technology Co., Ltd.",False,False,84,shenzhen rayform technology co
"Shenzhen Raysintone Technology Co., Ltd.",False,True,86,shenzhen rayform technology co
"Shenzhen RF Tech Co., Ltd.",True,True,100,shenzhen rf tech co
"Shenzhen SunnyGrand Healthcare Technology Co., Ltd.",False,False,76,shenzhen sinseng medical technology co
"Shenzhen SunnyGrand Healthcare Technology Co., Ltd.",False,False,76,shenzhen sinseng medical technology co
Shenzhen Superline Technology Co. Ltd.,False,True,95,shenzhen superline technology co
Shenzhen Tailored Medical Ltd.,False,False,83,simple medical shenzhen
"Shenzhen Tianyue Future Technology Co., Ltd",True,True,100,shenzhen tianyue future technology co
"Shenzhen Tisenc Medical Devices Co., Ltd.",True,True,100,shenzhen tisenc medical devices co
Shenzhen Tsingcare Medical Co. Ltd.,False,True,95,shenzhen tsingcare medical co
"Shenzhen Tuyou Medical Imaging Co.,Ltd",False,False,77,sunny medical device shenzhen co ltd
silver leaf dental laboratory,False,False,64,tin lok dongguan dental laboratory co
"Shenzhen Unicare Electronic Co., Ltd",False,False,78,shenzhen taijia electronics co ltd
"Shenzhen United Creative Plastic Mold & Electronics Co., Ltd.",True,True,100,shenzhen united creative plastic mold electronics co
"Shenzhen Urion Technology Co., Ltd.",False,True,87,shenzhen xufu technology co
"Shenzhen Urion Technology Co., Ltd.",False,True,87,shenzhen xufu technology co
"Shenzhen Viatom Technology Co., Ltd.",False,True,98,shenzhen viatom technolog co
"Shenzhen Vivolight Medical Device & Technology Co., Ltd.",True,True,100,shenzhen vivolight medical device technology co
"Shenzhen Watmind Medical Co., Ltd",False,True,90,shenzhen timi medical co
"ShenZhen Well.d Medical Electronics Co., Ltd.",True,True,100,shenzhen well d medical electronics co
"Shenzhen Wisonic Medical Technology Co., Ltd.",True,True,100,shenzhen wisonic medical technology co
"Shenzhen Xiangtong Co., Ltd.",False,True,91,shenzhen xiangtong co ltd
