pard_name,match_found
Shenzhenshihaofanwangluokejiltd,False
Sheppey Lab Ltd,False
SHERRING-LUCAS DENTAL LABORATORY LTD.,False
Sherwood Dental Laboratory,False
SHIELD Scientific B.V.,True
Tema Sinergie S.p.A,False
TEMPDROP LTD.,False
"Tempus AI, Inc.",False
Temrex Corporation,True
"Tenex Health, Inc,",False
Tens Plus Industrial Company,True
Tenscare Ltd,True
Teoxane S.A.,False
TePe Oral Hygiene Products Ltd,False
Tepha Inc.,False
Terang Nusa Malaysia Sdn. Bhd.,False
The Denture Studio Ltd,False
SHIMADZU CORPORATION Medical System Division,False
Shine Dental Care Ltd,False
Shine Dental Clinic Limited,False
Shine dental laboratory Ltd,False
"Shinhung Co., Ltd.",True
Shinhung Company Ltd,False
"Shining 3D Tech Co., Ltd.",True
Shire Controls Limited,True
"Shire Human Genetic Therapies, Inc. (Shire HGT)",False
"Shockwave Medical, Inc.",False
"Shockwave Medical, Inc.",False
SHOFU INC,False
Shonaquip Social Enterprise Ltd,False
Shore Sight Ltd,False
Shotley Bridge Dental Care,False
Shrewsbury Dental Laboratory Ltd,False
Shrewsbury VE Ltd,False
Shukla Medical,False
"Shunmei Medical Co., Ltd.",False
"Si-Bone, Inc.",False
Si-Flex Limited,False
SI&D (Aust) Pty Ltd,True
SIC invent Sweden AB,False
SICAT GmbH & Co. KG,True
"Sichuan AST Medical Equipment Co., Ltd",False
SIDAM SRL,False
SIDAPHARM P.C.,False
Sidly Sp.Z o.o.,False
SIE Surgical Instrument Engineering,False
Siemens Healthcare Diagnostics Inc,True
Siemens Healthcare Diagnostics Inc,True
Siemens Healthcare Diagnostics Inc,True
Siemens Healthcare Diagnostics Manufacturing Limited,True
Siemens Healthcare Diagnostics Products GmbH,True
Siemens Healthcare Diagnostics Products Limited,True
Siemens Healthcare GmbH,True
Siemens Healthcare Pvt. Ltd.,True
"Siemens Medical Solutions USA, Inc",True
"Siemens Medical Solutions USA, Inc, Molecular Imaging",False
"Siemens Medical Solutions USA, Inc.",True
Siemens Shanghai Medical Equipment Ltd.,True
Siemens Shenzhen Magnetic Resonance Ltd.,True
Sifcon International plc,False
SIFI S.p.A.,True
Sifin Diagnostics GmbH,False
Sight ltd,False
Sight Sciences Inc.,False
"SightGlass Vision, Inc.",False
Sightique Optic Supplies UK Limited,False
Sigma Laborzentrifugen GmbH,False
Sigma-Aldrich Inc,False
"SigmaStim Domestic, LLC",False
Signature Ceramics,False
Signature Dental Ceramics Ltd,False
Signature dental ceramics ltd,False
Signia GmbH,False
Signifier Medical Technologies Limited,False
Signigene,False
SIGNUS Medizintechnick GmbH,False
Sigowill Bio Meditech Limited,False
Sigvaris AG,False
Sigvaris AG,False
Sigvaris AG,False
Sigvaris Britain Limited,False
Sigvaris Inc,True
SIGVARIS S.A.,False
Sigvaris SAS,True
SIGVARIS SAS,True
siHealth Ltd,False
"Sihong Surgitrac Co, Limited",False
Sikka International Ltd,False
SILA TEKNOLOJİ VE SAGLIK A.S.,False
SILC SpA,False
Silicol GmbH,True
Silicon Pharma Ltd,False
SILIMED - Indústria de Implantes Ltda,False
Silipos Holding LLC,True
Silk'n Beauty Ltd,True
Silony Medical GmbH,True
Silony Medical Limited,True
Silvalea Limited,False
Silver and Rose,False
The Denture Suite Limited,False
SILVERFOX CORPORATION LIMITED,True
Silverthornes Optical Ltd,False
Sim&Cure,True
Simai Co Ltd,False
"SIMAI Co., Ltd.",True
Simcast Dental Laboratories Ltd,False
Simed Global LTD,False
Simeks Tibbi Urunler San. ve Tic. Ltd. Sti,False
simex Medizintechnik GmbH,True
Similisan AG,False
Simmons Optometrists,False
Simon Hicks & Tracy Hicks T/A Hicks Dental Laboratory,False
Simon Thomas Dental Ceramics,False
Simonsen & Weel A/S,True
Simple Stuff Works Associates Ltd,False
Simplee Dental Ceramics,False
Simplify Orthotics LTD,False
Simplivia Healthcare Ltd,False
Simply Crown & Bridge.(J.& P.Reid),False
Simply Dentures (West Midlands) Ltd,False
Simply Private Ltd,False
Simply Serve Limited,False
Simport Scientific Inc,False
SINAPI Biomedical (Pty) Ltd,True
Sinclair France SAS,True
Sinclair Orthodontics Ltd,False
"Sinclair Pharma US, Inc.",False
Sinclair's Dental Laboratory,False
"Single Pass, Inc.",False
SK dental design studio,False
Sinmed Sp. z o.o.,False
Sino Medical Sciences Technology Inc.,True
"Sino Medical-Device Technology Co., Ltd",False
"Sinolinks Medical Innovation, Inc.",True
SINOVO health solutions GmbH,True
Sion Biotext Medical Ltd.,True
Sirius Medical Systems B.V.,False
Sirma Medical Systems JSC,False
Sirona Dental Systems GmbH (Germany),False
"Sirona Dental, Inc.",False
Sirtex Medical Pty Ltd,True
Sirys Ltd,False
"SIS Ltd., Surgical Instrument Systems",False
SIS Medical AG,True
SISCO LATEX PRIVATE LIMITED,False
Sissel GmbH,True
SiSU Wellness Ltd,False
SiSU Wellness Pty Ltd,False
Sivantos GmbH,True
Six Gables Dental Practice Ltd,False
Sixtem Life S.r.l,False
SIXTUS ITALIA,False
"Siyang Jaysun Medtech Co., Ltd",False
SJH Prosthetics,False
SJL Dental Studios,False
Sjsoptical Ltd T/A Long Stratton Eyecare,False
sk dental,False
"Skeletal Dynamics, Inc",False
Skelton Dental Laboratory,False
Sky Chemicals (UK) Ltd,False
Sky Dental Ceramics Ltd,False
"Sky Medical Technology Limited, also trading as Firstkind Limited",False
"Small Beginnings, Inc.",False
Small Business PLans Ltd T/A Posture Analysis Machine,False
Smartspec T/A Brosgill Opticians,False
Smartz Operations Pty Ltd,True
smile direct dental laboratory,False
Smile House Dental Practice,False
Smile Line SA,False
Smileshape Ltd,False
Smilewide,False
SML Med-Tech Solutions Ltd,True
SMP Scientific Medical Products GmbH,True
"Sociedad Espanola de Electromedicina y Calidad, S.A. (SEDECAL)",False
"Sociedad Espanola de Electromedicina y Caludad, S.A. (SEDECAL)",False
SOL Spa,False
Sol-Millennium Medical Inc.,False
Solway Crown & Bridge Ltd,False
"Somatics, LLC",True
Somerhill Dental Practice Ltd,False
Somerset NHS Foundation Trust,False
Sommar Ltd,False
Somnics Inc,False
SomnoMed AG,False
SomnoMed Philippines Inc.,True
SOMNOmedics AG,True
Skin Analytics Limited,False
Skin Life Analytics Ltd,False
Skins Sexual Health Ltd,False
SkinVision B.V.,False
Skinwear Ltd,False
Skulle Implants Oy,False
Skultura Ltd,False
"Sky Medical, a.s.",False
Skydent a.s.,False
SkyDent Dental Laboratory,False
SkylineDx BV,False
"Slater Endoscopy, LLC",False
SLE Ltd,False
SleepNet Corporation,False
SLK  VERTRIEBSGESELLSCHAFT mbH,False
"SLK Medical Material (Tianchang) Co., Ltd.",True
SLMP LLC d.b.a. StatLab Medical Products,False
SMART Clinical Products BV,True
Smart Dental Ceramics Ltd,False
Smart Medical Systems Ltd,True
Smart Respiratory Products Ltd.,False
Smartbox Assistive Technology LTd,False
SMARTCANULA LLC,False
SMARTCARDIA SA,True
SmartCRUTCH Limited,False
"SMARTEE ALIGNERS SPAIN, S.L",False
SmartPractice,True
SMARTR Health,False
Smylio Inc,False
SMB Corporation of India,True
SMB CORPORATION OF INDIA,True
Smeg S.p.A,False
Smera LTD,False
Smile,False
SMILE AGAIN DENTAL LAB,False
Smile Art Dental Studio,False
Smile Dental Laboratory Ltd,False
Smile Design Lab Ltd,False
Smile Design Ltd,False
Smile Prosthetics,False
Smile Radiance Limited,False
Smile Studio t/a Perfect Trays,False
Smile Time Dental Lab,False
SMILE2IMPRESS S.L.,False
Smilealot dental Laboratory LTD,False
SmileLux,False
Smilemore Dental Care,False
Smiles Better Dental Ltd,False
Smiles Cosmetic Denture Clinic,False
Smilex dental solutions,False
Smileyscope Pty. Ltd.,False
Smirthwaite ltd,False
Smith & Nephew Medical Limited,True
Smith & Nephew Orthopaedics AG,True
Smith & Nephew Orthopaedics Limited,True
"Smith & Nephew, Inc.,",False
"Smith & Nephew, Inc., Endoscopy Division",False
Smiths Medical ASD Inc,False
Smiths Medical International Limited,False
SMR Automotive Australia Pty Limited,True
SMT Swiss Microtechnology AG,True
"Snoring Relief Labs, Inc.",False
Snowden Limited,False
Snowdent Healthcare Co Ltd,False
Snucone Co.Ltd,False
SOCIALDIABETES Limited,False
Sodel,True
Sofibel - Laboratoires Fumouze,False
SOFIC,False
Sofradim Production,True
SOFT MEDICAL AESTHETICS,True
Softcompress,False
SoftJump Limited,False
Software NemoTec S.L.,True
Software Team Srl,False
SOL Group LAB srl,False
Sol-Millennium Medical Inc.,False
Sola Diagnostics GmbH,False
"Solaplus Biotech Co., Ltd.",False
"Solaris Medical Technology, Inc.",False
Solcom Limited,False
Soleko S.p.A,False
"Solta Medical, Inc.",True
Soltec S.r.l,False
Soluscope SAS,True
Solushin Pty Ltd,False
Solutions for Tomorrow AB,False
Solventum Germany GmbH,True
SOMATEX Medical Technologies GmbH,True
SonarMed Inc,False
Sonic Laboratories Ltd,False
Sophia Cura Ltd,False
SOPHiA GENETICS,False
Sophie Taylor-West Ltd,False
South Coast Dental Specialists Limited,False
South Downs Dental Laboratory,False
South Eastern Health & Social Care trust,False
South Leeds Dental Services.,False
South Molton Eyecare ltd,False
South Tees Hospitals NHS Foundation Trust,False
South Tees NHS Foundation Trust,False
South West Dental Clinics Limited,False
South West Optometrists T/A Robert Frith Optometrists,False
South Western Dental Laboratory,False
Southampton Orthodontic Centre Ltd,False
Southcote Dental Laboratories Ltd,False
Southern Cross Dental Laboratories (UK) Ltd,False
Southern Dental Laboratories Ltd,False
Southern Scientific,False
Southern Seas (Nanhai) Trading Limited,False
Southern Smiles Ltd,False
Southmedic Inc.,True
Southport Dental Services,False
Southview Dental Care,False
Southwest Dental Laboratory,False
"Southwest Technologies, Inc.",False
Sovereign Dental Ceramics,False
SP Medical A/S,True
Speciality Fibres and Materials Ltd,False
Spectrum Medical Ltd,True
Spectrum Medical S.r.l.,False
Spectrum Mouthguards Ltd,False
Sonam Navin Patel,False
"Sonomed, Inc",True
SONOSCANNER SARL,False
SONOSCAPE MEDICAL CORP.,True
"Sonostar Technologies Co., Ltd.",False
Sonostar Technologies Ltd,False
Sonova AG,True
Sonova UK Limited,False
Sony Corporation,False
"SOOIL Development Co., Ltd.",True
SOPHYSA,True
Sopro,True
SOPRO S.A.,False
SORIMEX sp. z o.o. sp. k.,True
Sorin Group Italia S.r.l.,True
Söring GmbH,True
SOS GROUP GBR LTD,False
SoterIQ Ltd,False
"SoulSource Therapeutic Devices, Inc.",False
Sound Foresight Technology Ltd,False
South East Essex Prosthetics,False
Southern Group Laboratory Ltd,False
Southern Implants UK Ltd,False
SP Services (UK) Ltd,False
Spacelabs Healthcare Inc.,True
Spacelabs Healthcare Ltd,True
"Span America Medical Systems, Inc.",False
Span Link International LLC,False
Spark Diagnostics LLC.,False
SparMED ApS,False
Spatz FGIA Inc,True
SPD Swiss Precision Diagnostics GmbH,False
Spec-Care Ltd,False
Special Eyecare LTD,False
Specialist Access and Rescue Products Ltd,False
Specs of Kensington LTD,False
Specsavers Optical Superstores Limited,False
Specsure Opticians,False
Spectopia Optics Ltd,False
"Spectral MD, Inc",False
Spectranetics Corporation - Brandin Court,False
Spectranetics Corporation - Colorado Springs,False
Spectro Analytic Irradia AB,True
Spectronic Medical AB,True
Spectrum Dynamics Medical ltd,True
"Speech Pathology Associates, LLC",False
Speed Care Mineral GmbH,True
SpeeDx Ltd,False
SpeeDx Pty Ltd,False
Spencer Italia Srl,False
Spengler SAS,True
Spentys,False
Spes Medica,False
Spex Ltd,True
Sphere Health Innovations Ltd,False
Spierings Orthopaedics BV,False
SPIGGLE & THEIS Medizintechnik GmbH,False
Spident Co Ltd,False
Spiegelberg GmbH & Co. KG,True
Spinks Speks Limited,False
"SPIO, Inc.",True
Spire Bushey Hospital,False
SPRING PRODUKTIES BV,False
SPRINGLIFE MEDICAL B.V,False
SR Moors Ltd,False
SRA Developments Ltd,False
"SRC Medical, Inc.",True
SRETT,True
St Helens VE Ltd,False
St Leonards Dental Practice,False
St. Jude Medical Costa Rica Ltda,False
"St. Shine Optical Co., Ltd.",False
STAAR Surgical Company,False
Stacey Dental Laboratory,False
Stafford Engineering Services Ltd,False
Stafford-Miller (Ireland) Limited,False
STAK Orthopaedics Ltd,False
Stamford VE Ltd,False
Stanbio Laboratory,False
"Standard Imaging, Inc.",True
STANHOPE DENTAL LABORATORY LTD,False
"Star Sports Medicine Co., Ltd.",True
Starch Medical Inc.,True
"Starkey Laboratories, Inc. dba Starkey Hearing Technologies under the brand names Starkey, Paradigm, Audibel, AudioSync, Audika, VISAUDIO, ProAkustik, Silvertone, NuEar, MicroTech, KIND and TELEFUNKEN",False
Sussex Dental Design,False
Spinal Kinetics LLC,True
Spinal Technology Inc,False
Spindial Spa,True
Spine Back Rack Ltd,False
SPINE INNOVATIONS,True
Spineart SA,False
Spineart UK Ltd,False
SpineGuardSA,False
Spire Fylde Coast Hospital,False
Spire Hull & East Riding Hospital,False
Spirit Digital Ltd,False
Splice Cast Ltd,False
"Splintek, Inc.",True
Spm Medicare Pvt Ltd,False
SpofaDental a.s.,True
Sporlastic GmbH & Co. KG,True
SportoMed GmbH,True
SPORTTAPE Ltd,False
SprintRay Inc.,True
"SPRO Medical Products (Xiamen) Co., Ltd",False
"SPRO Medical Products (Xiamen) Co., Ltd",False
"SPRO Medical Products (Xiamen) Co., Ltd",False
Sproston & Bowden Opticians Ltd,False
Spylaw LTD t/a Moira Dental Care,False
Square 1 Dental Studio,False
Squirrel Medical Ltd,False
SR Dental Laboratory,False
The Digital Lab,False
Sri Trang Gloves (Thailand) Public Company Limited,True
"SS White Burs, Inc.",True
SSI Diagnostica A/S,True
St Albans Orthodontics,False
St Andrew Street Dental Practice,False
St Andrews Medical Innovations Limited,False
St George Technology Ltd,False
St Georges Road Dental Laboratory,False
St Georges Xtrade Ltd,False
St Helens Dental Laboratory,False
St Michaels Orthodontics,False
St Ninian House Treatment Rooms (Doctor Denture LTD),False
St. George's Healthcare NHS Trust,False
St. Jude Medical,True
St. Jude Medical,True
St. Jude Medical,True
St. Jude Medical,True
St. Jude Medical,True
St. Jude Medical,True
St. Jude Medical Cardiac Rhythm Management Division,False
Starface World Inc.,False
Stel Orthopedie B.V.,False
STELLA Kunststofftechnik GmbH,True
Stellar Lasers LLC,False
Stephens Instruments,False
SteriLance Medical(Suzhou) Inc.,False
"Sterile Service Department, Shrewsbury & Telford Hospitals NHS Trust",False
Sterile Services Department North Cumbria Integrated Care NHS Foundation Trust,False
STARmed  CO LTD,True
Starpharma Pty Ltd,True
Starr Frame LLC,False
Statcorp Medical,False
"STE Pharmaceuticals, S.L.U.",False
Stealth Products LLC,False
steco-system-technik GmbH & co. KG,True
Steelco S.p.A,False
Steering Developments Ltd,False
Steets GmbH,True
STEMA Medizintechnik GmbH,False
StemC Biyoteknoloji A.Ş.,False
STEMCELL Technologies Canada Inc.,True
STEMCIS,True
Stephen Green Dental Studio,False
Stephen Lander Dental Designs Ltd,False
Stephen Lusty,False
Stephen Taylor Opticians,False
Stephen Vincent Dental Ceramics Lab Ltd,False
StepOne Fertility Ltd t/a Béa Fertility,False
Stepper (UK) Limited,False
Steps Consulting Ltd,False
Steps Prosthetics Ltd,False
"Stereotaxis, Inc",True
Stergioulas Vasileios & CO L.P.,False
Steri-pod Limited,False
STERICON PHARMA PVT LIMITED,False
Sterifast - Sterilization & Disinfection Systems Lda.,False
Sterify SRL,False
Sterilab Services Ltd.,False
"Sterile Services Department, Cambridge University Hospitals, NHS Foundation Trust",False
Sterile Supplies Ltd,False
SterileCare Inc.,False
Sterilin Ltd,False
SteriPack Medical Poland Sp. z o.o.,True
SteriPack USA Limited,False
STERIS Canada ULC,True
STERIS Corporation,True
STERIS Corporation,True
STERIS Corporation,True
STERIS Corporation,True
STERIS IMS Ltd,True
STERIS SAS,True
Sterisets International B.V.,True
Sterisets Manufacturing S.A.,False
"Sterisil, Inc",True
Sterling Ceramics Dental Laboratory Ltd,False
Stiplastics,True
Stockert GmbH,True
Stockport NHS Foundation Trust,False
Straights,False
"Stratus Medical, LLC",False
Straub Medical AG,True
Strauss & Co. Industrial Diamonds Ltd,False
Strongback Mobility AG,True
Sutherland Associates Limited,False
Sterimed s.r.o.,True
Sterimedix Ltd,False
STEROPLAST HEALTHCARE LTD,True
StethoMe Sp. z o.o.,True
Steve Butler Dental Ceramics Ltd,False
Steve Mayer Opticians,False
Stevenage VE Ltd,False
Stiegelmeyer GmbH & Co. KG,True
Stihler Electronic GmbH,True
STILL & BEDFORD FERNDOWN LTD,False
Stille AB,True
Stimuli Technology,True
Stoddard Manufacturing Company Ltd,False
Stoke Dental Laboratory (S-O-T) Ltd,False
Store Holdings Pty Ltd trading as Medichill,False
Storm ID,False
Storz & Bickel GmbH,True
STORZ MEDICAL (UK) LIMITED,False
Storz Medical AG,True
Stowood Scientific Instruments LTD,False
Stradbrook Dental & Implant Clinic,False
Straight Smile LLC trading as Byte,False
Stranraer Dental Laboratory Ltd,False
Strapit Medical & Sports Supplies Pty Ltd,False
Stratasys Ltd.,True
Stratec Consumables GmbH,False
Stratec Medizintechnik GmbH,True
STRATEC SE,False
Stratford Dental,False
Stratford Upon Avon Optical Limited,False
Sychem Surgical Ltd,False
Stratos MedTech Pty Ltd,True
Stratpharma AG,False
Streatfield Dental Surgery,False
Streck Inc.,True
Street Farm Dental Studio,False
Streifeneder ortho.production GmbH,True
Strena Medical S.R.L.,False
StrideOn Limited,False
Strolll Limited,False
Strom Holdings LLC,False
Strong Biotech Corporation,False
"Stryker Endoscopy, a division of Stryker Corporation",False
Stryker GmbH,True
"Stryker Instruments, a division of Stryker Corporation",False
"Stryker Instruments, Portage, A Division of Stryker Corporation",False
Stryker Leibinger GmbH & Co. KG,False
"Stryker Medical, a division of Stryker Corporation",False
"Stryker Neurovascular, a division of Stryker Corporation",False
"Stryker Spine, a division of Stryker Corporation",False
Stryker Trauma GmbH,True
STS Medical Group AD,True
STT SAGLIK URUNLERI TASARIM VE TEKNOLOJILERI SAN VE TIC A.S,False
Studio G Lab Ltd,False
Studio3 Dental Laboratory Ltd,False
Studioemme SAS,False
Style and Vision,False
Style Eyes Ltd,False
Stryker Communications Inc.,False
Stuart and Gunning LTD.,False
Studio 8 Digital Laboratory,False
Suffolk Orthdontic Practice,False
Sun Nuclear Corp.,True
Sun Nuclear Corporation,True
Sunflower Medical Ltd,False
SungKwang Meditech Co Ltd,False
"SUNKISS HEALTHCARE (ZHEJIANG) CO., LTD.",False
SunLife Science (Suzhou) Inc.,False
Sunlight Medical Inc,False
SunMed LLC.,False
"Sunny Medical Device (Shenzhen) Co., Ltd.",False
Sunoptic International Ltd.,False
"Sunoptic Technologies, LLC",False
Support to Rise Ltd,False
Supportec B.V.,False
SUPRACOR,False
SUPROBION Sp. z.o.o.,False
Surgical Appliances,False
Surgical Dynamics Ltd,True
"Surgilūm, LLC",False
Surgimax Instruments,True
Surgimax Instruments Ltd,True
SurgiNovi,False
Sussex Pathology Limited,False
"Suzhou Huanqiu Acupuncture Medical Appliance Co., Ltd.",True
"Su Biyomedikal Sistemler ve Saglik Hizmetleri San, ve Tic A.S",False
Su Biyomedikal Sistemler ve Sağlık Hizmetleri San. ve Tic. A. Ş.,False
"Subtle Medical, Inc.",True
Sudimplant,True
Sue Johnston Lab Ltd,False
Sugarfox LLC,False
"Sugentech, Inc.",False
SUISSELLE SA,True
Sukhi Eyes Limited,False
Sumed International (UK) Ltd,False
Sumi spółka z ograniczoną odpowiedzialnością sp.k.,False
"Sumitomo Bakelite Co., Ltd.",False
Summit Medical LLC,False
Summit Medical Ltd,False
Sun Dental Laboratories UK Ltd,False
"Sun Medical Co., Ltd.",False
Sunrise Medical Limited,True
Sunrise Medical Ltd,True
Sunrise Orthodontic and Paediatric Dentistry Ltd,False
Sunrise SA,True
Sunsmed Protective Products Ltd.,True
SunTech UK Ltd,False
"Super Health Medical (Qingdao) Co., Ltd.",False
Super Splint Ltd,False
Superchromic Eyewear Limited,False
Superior Dental Ceramics,False
Superior Smiles,False
SUPERSONIC IMAGINE,True
Sure Dent Corporation,True
Sure Health & Beauty Ltd,False
Sure Universal Ltd,False
SurePulse Medical Limited,False
Surescreen Diagnostics Ltd,False
Surestep LLC,False
Suretex Ltd,True
"Surface Medical, Inc.",False
SurgEase Innovations Ltd,False
Surgebright GmbH,True
Surgical Innovations Ltd,False
Surgical Specialties Mexico S DE R.L DE C.V.,False
Surgical Sutures Private Limited,True
Surgical Tables Inc,False
SURGICON AG,False
Surgicrafts,True
SURGIDENT INSTRUMENTS,False
Surgifab Trading Corp,False
Surgikare,False
Surgins Surgical Limited,False
Surgistar Inc,True
Surgistar Inc,True
"Surgnova Healthcare Technologies (Zhejiang) Co., Ltd",True
Surrey & Sussex NHS Trust,False
Surtex Instruments Ltd,False
Survival Services Pty Ltd,False
Susan Wright Ltd,False
Sussex Biologicals Ltd,False
Sutter Medizintechnik GmbH,True
Sutton Coldfield VE Ltd,False
Suzanne Dennis Optometrist Limited,False
"SuZhou Emy Medical Supplies Co., Ltd",False
"SUZHOU EVERNEW INTELLIGENT TECHNOLOGY CO. LTD,",False
"Suzhou Frankenman Medical Equipment Co., Ltd.",False
Suzhou Guanhua Paper Factory,False
"Suzhou GZM Medical Co., Ltd",True
"Suzhou Health Plastic Products Co.,Ltd",False
"Suzhou Helmen Precision Instruments Co.,Ltd",False
"SUZHOU IDEAL MEDICAL CO., LTD.",True
Suzhou Junwei Medical Equipment Co Ltd,False
"SUZHOU KD INTELLIGENT DEVICE CO., LTD.",False
Suzhou Lantex Medical Technology Company Limited,True
Suzhou Leapmed Healthcare Corporation,True
"Suzhou Letai Medical Technology Co.,Ltd",False
"Suzhou Master Machinery Manufacturing Co.,Ltd",False
Suzhou medical appliance factory,True
Suzhou MedSport Products Co Ltd,False
"Suzhou Microclear Medical Instrument Co., Ltd.",False
"Suzhou Microclear Medical Instruments Co., Ltd.",True
"Suzhou Molarray Co., Ltd.",False
"Suzhou Silvan Medical Device Co., LTD",True
Technical Service Consultants Ltd,False
"SUZHOU PEAKSONIC MEDICAL TECHNOLOGY CO.,LTD.",False
"Suzhou Shenlong Medical Apparatus Co., Ltd.",False
Swann-Morton Ltd,False
Swisslastic Ag St. Gallen,False
SwissLens SA,True
Symbios Orthopedie SA,False
Symbios UK Ltd,False
Symmetric Designs Limited,False
Synergie Nederland BV,False
Synovis Micro Companies Alliance Inc,False
Sysmex Inostics GmbH,False
T.A.G Medical Products Corporation Ltd,False
"Taewoong Medical Co., Ltd",True
TAFS PRODUCTS LTD,False
"TaianDalu Medical Instrument Co., Ltd",False
TaiDoc Technology Corp,False
"Taijia Medical Electronics(Shenzhen) Co., Ltd",False
Taiwan Advance Nanotech Inc.,False
Taiwan Main Orthopaedic Biotechnology Co Ltd,True
Taiwan Surgical Corporation,True
"TAIZHOU BOYING OPTICAL GLASSES CO., LTD.",False
Taizhou Branch of Shanghai Yingdu Industry Co. Ltd,False
Taizhou Jiaojiang Rongteng Glasses Factory,False
Taizhou Jiaojiang Yingfei Glasses Factory,False
TEAC Corporation,False
"SUZHOU SUNING UNDERPAD CO., LTD",False
"Suzhou Sunmed Co., LTD",False
"Suzhou Sweetrich Vehicle Industry Technology Co., LTD.",False
"Suzhou TianLong Biotechnology Co., Ltd.",False
"Suzhou Youbetter Medical Apparatus Co., Ltd.",True
"Suzhou Yudu Medical Co., Ltd.",False
"Suzhou Yuyue Medical Technology Co., Ltd.",True
Svar Life Science AB,False
SVENSKA DENTORAMA AB,True
Swansea Bay University Health Board,False
Sweden & Martina Ltd,False
Sweden & Martina S.p.A.,True
Swemac Innovation AB,True
Swift Dental Laboratory Ltd,False
Swindon Dental Laboratory Ltd,False
Swiss Beauty AG,False
Swiss Cottage VE Limited,False
Swiss Footcare Laboratories,False
Swiss Motion Technologies SA,False
Swissmeda AG,True
SWL Medizin GmbH,False
SWORD Health S.A.,True
"Sword Health UK, Ltd",False
Sword Xiantao Disposable Protective Products Factory,True
Syantra Inc,False
SycoTec GmbH & Co. KG,True
Sylphar nv,True
SYMATESE SAS,True
Symmetry Surgical Inc.,True
"Synapse Biomedical, Inc",False
Synaptive Medical Inc.,True
"SynCardia Systems, LLC",False
Synchronicity Care Limited (SCL) Trading as CDD Services,False
Syncrophi Systems Ltd.,True
Syndi LTD,False
Synerception Ltd,False
"Synergetics, Inc.",False
"SynergEyes, Inc.",False
"Synergy Biomedical, LLC",False
Synergy Ceramics,False
Synergy Dental Laboratory (2009) Ltd,False
Synergy Health (UK) Ltd,False
Synergy Spine Solutions Inc.,True
SynergyLMS,False
Synimed,False
Synopsys (Northern Europe) Ltd.,False
Synoptics Ltd,False
"Synovis Life Technologies, Inc. trading as Baxter St. Paul",False
Synovis Micro Companies Alliance Inc,False
"Syntermed, Inc.",False
SYNTHES GMBH,True
"Synthesia, a.s.",False
SyntheticMR AB,True
TECHLE LTD,False
Synthon Hispania S.L.,True
Syntropiq s.r.o,False
Syqe Medical Ltd.,False
"SysMed (China) Co., Ltd",True
Sysmex Astrego AB,True
SYSMEX CORPORATION,False
Sysmex Europe SE,True
Sysmex Partec GmbH,False
SYSNAV SAS,False
Systagenix Wound Management Limited,False
SYSTEM ASSISTANCE MEDICAL SAS,False
System C Healthcare Limited,False
T & J DENTAL LABORATORY LTD,False
T C UCER LTD,False
T F Dental Prosthetics Ltd,False
T-BİYOTEKNOLOJİ LABORATUVAR  ESTETİK MEDİKAL  KOZMETİK SAN.  VE TİC. LTD. ŞTİ.,False
T. D. L. (UK)  LTD.,False
T.A. Gardner Dental Lab,False
T.D.Ceramics Ltd,False
T.P.R.Dental Prosthetics.,False
"T&L Co., Ltd.",False
T&S Eye Care Management AG,False
T&T Devices Limited,False
T2 Biosystems Inc,False
"T2 Biosystems, Inc.",True
T2 Corporation Limited,False
"TacMed Solutions, LLC",True
Tactical Stitch,False
Technical & General ltd,False
"Taizhou Kangjian Medical Equipment Co., Ltd.",False
Talar-Made Limited,False
"Tangshan Hongyun Healthcare Products Co., Ltd.",False
"TANGSHAN ZHENGTONG EXHIBITION CO., LTD.",True
TANITA Corporation,False
TARA Health,False
Tarry Medical Products Inc,False
Taryag Medical Ltd,True
"Taska Prosthetics, Ltd.",False
Tasler Dental Laboratory,False
"Tasso, Inc.",True
Tata Surgical (Pvt.) Ltd.,False
Tattoo Spray Ltd,False
Taumedika S.r.l.,False
Taunton VE Ltd,False
Taverham Dental Health Clinic,False
TavTech Ltd.,True
TayCare Medical Ltd,False
Taylor Dental Laboratory Ltd,False
Taylor Dental Technology Centre,False
Taylor-West Optical Ltd,False
TBM Corporation,True
TBM Corporation,True
TCM Associates Ltd,False
TCS Biosciences Ltd,False
tecfor care GmbH,True
Tech 39 Laboratory Ltd,False
Techceram Technology Centre Ltd,False
Techdent Prosthetics Ltd,False
"TECHLAB, Inc.",True
"Taizhou Kangjian Medical Equipments Co.,Ltd",False
"Taizhou Kangping Medical Science And Technology Co., Ltd.",False
"Taizhou Ningxin Network Technology Co., Ltd.",False
"Taizhou Reach Technology Co., Ltd.",False
"Taizhou Reach Technology Co.,Ltd.",False
"Taizhou Zhonghai Trading Co., Ltd.",True
"Taizhoushi Shanhaizhihe Technology Co., Ltd",False
"Takagi Seiko Co., Ltd.",False
Takara Belmont Corp.,False
"Takara Bio USA, Inc.",False
Takeda Pharmaceuticals U.S.A. Inc.,False
Taliaz Ltd,True
Talladium Espana S.L.,False
Talley Group Ltd.,False
Talshir Guy Medical Technologies Ltd,True
Tampon Innovations Ltd,False
TAMWORTH HEALTHCARE SERVICES LIMITED,False
Tamworth VE Ltd,False
TAN SIN LIAN INDUSTRIES SDN. BHD.,True
"Tandem Diabetes Care, Inc.",True
Tangent Healthcare Limited,False
TauroPharm GmbH,True
